race_id,当前显示名,中文名,英文名,等级,赛事类别,地区,场地,赛场,距离,月份,半月,赛季,年龄条件,性别限定,中文来源,英文来源,核对备注
three-win-turf-3-11-early-fukushima-1200-2,福岛草地1200m三胜战,福岛草地1200m三胜战,Fukushima Turf 1200m Three-Win Class,3胜,three-win,日本,草地,福岛,1200,11,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-turf-3-11-early-tokyo-2000-1,东京草地2000m三胜战,东京草地2000m三胜战,Tokyo Turf 2000m Three-Win Class,3胜,three-win,日本,草地,东京,2000,11,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-turf-4-11-early-fukushima-2400-2,福岛草地2400m三胜战,福岛草地2400m三胜战,Fukushima Turf 2400m Three-Win Class,3胜,three-win,日本,草地,福岛,2400,11,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-turf-4-11-early-tokyo-1800-1,东京草地1800m三胜战,东京草地1800m三胜战,Tokyo Turf 1800m Three-Win Class,3胜,three-win,日本,草地,东京,1800,11,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-turf-5-11-early-fukushima-2200-2,福岛草地2200m三胜战,福岛草地2200m三胜战,Fukushima Turf 2200m Three-Win Class,3胜,three-win,日本,草地,福岛,2200,11,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-turf-5-11-early-tokyo-1600-1,东京草地1600m三胜战,东京草地1600m三胜战,Tokyo Turf 1600m Three-Win Class,3胜,three-win,日本,草地,东京,1600,11,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-early-chukyo-1000-2,中京泥地1000m未胜利战,中京泥地1000m未胜利战,Chukyo Dirt 1000m Maiden,未胜利,maiden,日本,泥地,中京,1000,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-early-fukushima-1400-1,福岛泥地1400m未胜利战,福岛泥地1400m未胜利战,Fukushima Dirt 1400m Maiden,未胜利,maiden,日本,泥地,福岛,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-early-nakayama-1400-4,中山泥地1400m未胜利战,中山泥地1400m未胜利战,Nakayama Dirt 1400m Maiden,未胜利,maiden,日本,泥地,中山,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-early-tokyo-1800-3,东京泥地1800m未胜利战,东京泥地1800m未胜利战,Tokyo Dirt 1800m Maiden,未胜利,maiden,日本,泥地,东京,1800,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-early-chukyo-1000-4,中京草地1000m未胜利战,中京草地1000m未胜利战,Chukyo Turf 1000m Maiden,未胜利,maiden,日本,草地,中京,1000,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-early-fukushima-1400-3,福岛草地1400m未胜利战,福岛草地1400m未胜利战,Fukushima Turf 1400m Maiden,未胜利,maiden,日本,草地,福岛,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-early-nakayama-1800-2,中山草地1800m未胜利战,中山草地1800m未胜利战,Nakayama Turf 1800m Maiden,未胜利,maiden,日本,草地,中山,1800,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-early-tokyo-1400-1,东京草地1400m未胜利战,东京草地1400m未胜利战,Tokyo Turf 1400m Maiden,未胜利,maiden,日本,草地,东京,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-early-chukyo-1000-2,中京泥地1000m新马战,中京泥地1000m新马战,Chukyo Dirt 1000m Newcomer,新马,new,日本,泥地,中京,1000,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-early-fukushima-1400-1,福岛泥地1400m新马战,福岛泥地1400m新马战,Fukushima Dirt 1400m Newcomer,新马,new,日本,泥地,福岛,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-early-nakayama-1400-4,中山泥地1400m新马战,中山泥地1400m新马战,Nakayama Dirt 1400m Newcomer,新马,new,日本,泥地,中山,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-early-tokyo-1800-3,东京泥地1800m新马战,东京泥地1800m新马战,Tokyo Dirt 1800m Newcomer,新马,new,日本,泥地,东京,1800,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-turf-2-11-early-chukyo-1000-4,中京草地1000m新马战,中京草地1000m新马战,Chukyo Turf 1000m Newcomer,新马,new,日本,草地,中京,1000,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-turf-2-11-early-fukushima-1400-3,福岛草地1400m新马战,福岛草地1400m新马战,Fukushima Turf 1400m Newcomer,新马,new,日本,草地,福岛,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-turf-2-11-early-nakayama-1800-2,中山草地1800m新马战,中山草地1800m新马战,Nakayama Turf 1800m Newcomer,新马,new,日本,草地,中山,1800,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-turf-2-11-early-tokyo-1400-1,东京草地1400m新马战,东京草地1400m新马战,Tokyo Turf 1400m Newcomer,新马,new,日本,草地,东京,1400,11,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
queen-elizabeth-ii-cup,女王伊丽莎白二世杯,女王伊丽莎白二世杯,Queen Elizabeth II Cup,G1,g1,日本,草地,京都,2200,11,1,三岁秋,3岁以上,牝马,现有中文,自译/规范名待核对,
copa-republica-argentina,阿根廷共和国杯,阿根廷共和国杯,Copa Republica Argentina,G2,g2,日本,草地,东京,2500,11,1,三岁秋,3岁以上,,现有中文,由ID自动生成待核对,
daily-hai-nisai-stakes,每日杯2岁S,每日杯2岁锦标,Daily Hai Nisai Stakes,G2,g2,日本,草地,京都,1600,11,1,二岁秋,2岁,,自动规范化待核对,由ID自动生成待核对,
keio-hai-nisai-stakes,京王杯2岁S,京王杯2岁锦标,Keio Hai Nisai Stakes,G2,g2,日本,草地,东京,1400,11,1,二岁秋,2岁,,自动规范化待核对,由ID自动生成待核对,
fantasy-stakes,Fantasy S,梦幻锦标,Fantasy S,G3,g3,日本,草地,京都,1400,11,1,二岁秋,2岁,牝马,自译待核对,现有英文,
fukushima-kinen,福岛记念,福岛记念,Fukushima Kinen,G3,g3,日本,草地,福岛,2000,11,1,三岁秋,3岁以上,,现有中文,由ID自动生成待核对,
miyako-stakes,Miyako S,都锦标,Miyako S,G3,g3,日本,泥地,京都,1800,11,1,三岁秋,3岁以上,,自译待核对,现有英文,
musashino-stakes,武藏野S,武藏野锦标,Musashino Stakes,G3,g3,日本,泥地,东京,1600,11,1,三岁秋,3岁以上,,自动规范化待核对,由ID自动生成待核对,
jbc-classic,JBC经典赛,JBC经典赛,JBC Classic,JpnI,jpn1,日本,泥地,其他地方,2000,11,1,三岁秋,3岁以上,,自动生成待核对,自译/规范名待核对,
jbc-ladies-classic,JBC雌马经典赛,JBC雌马经典赛,JBC Ladies' Classic,JpnI,jpn1,日本,泥地,其他地方,1800,11,1,三岁秋,3岁以上,牝马,自动生成待核对,自译/规范名待核对,
jbc-sprint,JBC短途赛,JBC短途赛,JBC Sprint,JpnI,jpn1,日本,泥地,其他地方,1200,11,1,三岁秋,3岁以上,,自动生成待核对,自译/规范名待核对,
jbc-nisai-yushun,JBC两岁优骏,JBC两岁优骏,JBC Nisai Yushun,JpnIII,jpn3,日本,泥地,门别,1800,11,1,二岁秋,2岁,,自动生成待核对,由ID自动生成待核对,
one-win-dirt-2-11-late-hanshin-1400-6,阪神泥地1400m一胜战,阪神泥地1400m一胜战,Hanshin Dirt 1400m One-Win Class,1胜,one-win,日本,泥地,阪神,1400,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-dirt-2-11-late-kokura-1200-7,小仓泥地1200m一胜战,小仓泥地1200m一胜战,Kokura Dirt 1200m One-Win Class,1胜,one-win,日本,泥地,小仓,1200,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-dirt-2-11-late-kyoto-1600-5,京都泥地1600m一胜战,京都泥地1600m一胜战,Kyoto Dirt 1600m One-Win Class,1胜,one-win,日本,泥地,京都,1600,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-11-late-hanshin-1900-6,阪神泥地1900m一胜战,阪神泥地1900m一胜战,Hanshin Dirt 1900m One-Win Class,1胜,one-win,日本,泥地,阪神,1900,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-11-late-kokura-1400-7,小仓泥地1400m一胜战,小仓泥地1400m一胜战,Kokura Dirt 1400m One-Win Class,1胜,one-win,日本,泥地,小仓,1400,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-11-late-kyoto-1700-5,京都泥地1700m一胜战,京都泥地1700m一胜战,Kyoto Dirt 1700m One-Win Class,1胜,one-win,日本,泥地,京都,1700,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-2-11-late-chukyo-1600-4,中京草地1600m一胜战,中京草地1600m一胜战,Chukyo Turf 1600m One-Win Class,1胜,one-win,日本,草地,中京,1600,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-2-11-late-hanshin-1800-2,阪神草地1800m一胜战,阪神草地1800m一胜战,Hanshin Turf 1800m One-Win Class,1胜,one-win,日本,草地,阪神,1800,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-2-11-late-kokura-1200-3,小仓草地1200m一胜战,小仓草地1200m一胜战,Kokura Turf 1200m One-Win Class,1胜,one-win,日本,草地,小仓,1200,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-2-11-late-kyoto-1400-1,京都草地1400m一胜战,京都草地1400m一胜战,Kyoto Turf 1400m One-Win Class,1胜,one-win,日本,草地,京都,1400,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-3-11-late-chukyo-1800-4,中京草地1800m一胜战,中京草地1800m一胜战,Chukyo Turf 1800m One-Win Class,1胜,one-win,日本,草地,中京,1800,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-11-late-hanshin-2400-2,阪神草地2400m一胜战,阪神草地2400m一胜战,Hanshin Turf 2400m One-Win Class,1胜,one-win,日本,草地,阪神,2400,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-11-late-kokura-1400-3,小仓草地1400m一胜战,小仓草地1400m一胜战,Kokura Turf 1400m One-Win Class,1胜,one-win,日本,草地,小仓,1400,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-11-late-kyoto-2000-1,京都草地2000m一胜战,京都草地2000m一胜战,Kyoto Turf 2000m One-Win Class,1胜,one-win,日本,草地,京都,2000,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-3-11-late-chukyo-1400-6,中京泥地1400m二胜战,中京泥地1400m二胜战,Chukyo Dirt 1400m Two-Win Class,2胜,two-win,日本,泥地,中京,1400,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-3-11-late-hanshin-1900-5,阪神泥地1900m二胜战,阪神泥地1900m二胜战,Hanshin Dirt 1900m Two-Win Class,2胜,two-win,日本,泥地,阪神,1900,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-3-11-late-kyoto-1700-4,京都泥地1700m二胜战,京都泥地1700m二胜战,Kyoto Dirt 1700m Two-Win Class,2胜,two-win,日本,泥地,京都,1700,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-11-late-chukyo-1600-6,中京泥地1600m二胜战,中京泥地1600m二胜战,Chukyo Dirt 1600m Two-Win Class,2胜,two-win,日本,泥地,中京,1600,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-11-late-hanshin-1200-5,阪神泥地1200m二胜战,阪神泥地1200m二胜战,Hanshin Dirt 1200m Two-Win Class,2胜,two-win,日本,泥地,阪神,1200,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-11-late-kyoto-1800-4,京都泥地1800m二胜战,京都泥地1800m二胜战,Kyoto Dirt 1800m Two-Win Class,2胜,two-win,日本,泥地,京都,1800,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-11-late-chukyo-1700-6,中京泥地1700m二胜战,中京泥地1700m二胜战,Chukyo Dirt 1700m Two-Win Class,2胜,two-win,日本,泥地,中京,1700,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-11-late-hanshin-1400-5,阪神泥地1400m二胜战,阪神泥地1400m二胜战,Hanshin Dirt 1400m Two-Win Class,2胜,two-win,日本,泥地,阪神,1400,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-11-late-kyoto-1900-4,京都泥地1900m二胜战,京都泥地1900m二胜战,Kyoto Dirt 1900m Two-Win Class,2胜,two-win,日本,泥地,京都,1900,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-turf-3-11-late-hanshin-2400-2,阪神草地2400m二胜战,阪神草地2400m二胜战,Hanshin Turf 2400m Two-Win Class,2胜,two-win,日本,草地,阪神,2400,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-turf-3-11-late-kokura-1600-3,小仓草地1600m二胜战,小仓草地1600m二胜战,Kokura Turf 1600m Two-Win Class,2胜,two-win,日本,草地,小仓,1600,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-turf-3-11-late-kyoto-2000-1,京都草地2000m二胜战,京都草地2000m二胜战,Kyoto Turf 2000m Two-Win Class,2胜,two-win,日本,草地,京都,2000,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-turf-4-11-late-hanshin-2200-2,阪神草地2200m二胜战,阪神草地2200m二胜战,Hanshin Turf 2200m Two-Win Class,2胜,two-win,日本,草地,阪神,2200,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-11-late-kokura-1400-3,小仓草地1400m二胜战,小仓草地1400m二胜战,Kokura Turf 1400m Two-Win Class,2胜,two-win,日本,草地,小仓,1400,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-11-late-kyoto-1800-1,京都草地1800m二胜战,京都草地1800m二胜战,Kyoto Turf 1800m Two-Win Class,2胜,two-win,日本,草地,京都,1800,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-turf-5-11-late-hanshin-2000-2,阪神草地2000m二胜战,阪神草地2000m二胜战,Hanshin Turf 2000m Two-Win Class,2胜,two-win,日本,草地,阪神,2000,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-11-late-kokura-1200-3,小仓草地1200m二胜战,小仓草地1200m二胜战,Kokura Turf 1200m Two-Win Class,2胜,two-win,日本,草地,小仓,1200,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-11-late-kyoto-1600-1,京都草地1600m二胜战,京都草地1600m二胜战,Kyoto Turf 1600m Two-Win Class,2胜,two-win,日本,草地,京都,1600,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-3-11-late-chukyo-1400-4,中京泥地1400m三胜战,中京泥地1400m三胜战,Chukyo Dirt 1400m Three-Win Class,3胜,three-win,日本,泥地,中京,1400,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-dirt-3-11-late-hanshin-1800-3,阪神泥地1800m三胜战,阪神泥地1800m三胜战,Hanshin Dirt 1800m Three-Win Class,3胜,three-win,日本,泥地,阪神,1800,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-11-late-chukyo-1600-4,中京泥地1600m三胜战,中京泥地1600m三胜战,Chukyo Dirt 1600m Three-Win Class,3胜,three-win,日本,泥地,中京,1600,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-11-late-hanshin-1900-3,阪神泥地1900m三胜战,阪神泥地1900m三胜战,Hanshin Dirt 1900m Three-Win Class,3胜,three-win,日本,泥地,阪神,1900,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-11-late-chukyo-1700-4,中京泥地1700m三胜战,中京泥地1700m三胜战,Chukyo Dirt 1700m Three-Win Class,3胜,three-win,日本,泥地,中京,1700,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-11-late-hanshin-1200-3,阪神泥地1200m三胜战,阪神泥地1200m三胜战,Hanshin Dirt 1200m Three-Win Class,3胜,three-win,日本,泥地,阪神,1200,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-turf-3-11-late-kokura-1400-2,小仓草地1400m三胜战,小仓草地1400m三胜战,Kokura Turf 1400m Three-Win Class,3胜,three-win,日本,草地,小仓,1400,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-turf-3-11-late-kyoto-2200-1,京都草地2200m三胜战,京都草地2200m三胜战,Kyoto Turf 2200m Three-Win Class,3胜,three-win,日本,草地,京都,2200,11,2,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-turf-4-11-late-kokura-1200-2,小仓草地1200m三胜战,小仓草地1200m三胜战,Kokura Turf 1200m Three-Win Class,3胜,three-win,日本,草地,小仓,1200,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-turf-4-11-late-kyoto-2000-1,京都草地2000m三胜战,京都草地2000m三胜战,Kyoto Turf 2000m Three-Win Class,3胜,three-win,日本,草地,京都,2000,11,2,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-turf-5-11-late-kokura-2400-2,小仓草地2400m三胜战,小仓草地2400m三胜战,Kokura Turf 2400m Three-Win Class,3胜,three-win,日本,草地,小仓,2400,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-turf-5-11-late-kyoto-1800-1,京都草地1800m三胜战,京都草地1800m三胜战,Kyoto Turf 1800m Three-Win Class,3胜,three-win,日本,草地,京都,1800,11,2,五岁秋,5岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-late-chukyo-1200-2,中京泥地1200m未胜利战,中京泥地1200m未胜利战,Chukyo Dirt 1200m Maiden,未胜利,maiden,日本,泥地,中京,1200,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-late-hanshin-1600-4,阪神泥地1600m未胜利战,阪神泥地1600m未胜利战,Hanshin Dirt 1600m Maiden,未胜利,maiden,日本,泥地,阪神,1600,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-late-kokura-1000-1,小仓泥地1000m未胜利战,小仓泥地1000m未胜利战,Kokura Dirt 1000m Maiden,未胜利,maiden,日本,泥地,小仓,1000,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-11-late-kyoto-1200-3,京都泥地1200m未胜利战,京都泥地1200m未胜利战,Kyoto Dirt 1200m Maiden,未胜利,maiden,日本,泥地,京都,1200,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-late-chukyo-1200-4,中京草地1200m未胜利战,中京草地1200m未胜利战,Chukyo Turf 1200m Maiden,未胜利,maiden,日本,草地,中京,1200,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-late-hanshin-2000-2,阪神草地2000m未胜利战,阪神草地2000m未胜利战,Hanshin Turf 2000m Maiden,未胜利,maiden,日本,草地,阪神,2000,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-late-kokura-1000-3,小仓草地1000m未胜利战,小仓草地1000m未胜利战,Kokura Turf 1000m Maiden,未胜利,maiden,日本,草地,小仓,1000,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-11-late-kyoto-1600-1,京都草地1600m未胜利战,京都草地1600m未胜利战,Kyoto Turf 1600m Maiden,未胜利,maiden,日本,草地,京都,1600,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-late-chukyo-1200-2,中京泥地1200m新马战,中京泥地1200m新马战,Chukyo Dirt 1200m Newcomer,新马,new,日本,泥地,中京,1200,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-late-hanshin-1600-4,阪神泥地1600m新马战,阪神泥地1600m新马战,Hanshin Dirt 1600m Newcomer,新马,new,日本,泥地,阪神,1600,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-late-kokura-1000-1,小仓泥地1000m新马战,小仓泥地1000m新马战,Kokura Dirt 1000m Newcomer,新马,new,日本,泥地,小仓,1000,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-11-late-kyoto-1200-3,京都泥地1200m新马战,京都泥地1200m新马战,Kyoto Dirt 1200m Newcomer,新马,new,日本,泥地,京都,1200,11,2,二岁秋,2岁,,现有中文,按条件赛规则生成,
